Course Code,Course Name,Course Type,Course Status,Country/Territory,Course Skill,Priority,Training Provider,Managed Type,Delivery Tool Platform,Display Course Type,Specialization,Course Hours,Estimated Housing,Estimated Transportation,Estimated Tuition,Estimated Other,Year,Participants,Main Domain
V75741,LepC-Droit et fiscalité du mécénat,Classroom,Active,France,Legal Risk,Discretionary,Les Entreprises pour la Cite,Local,Telepresence,Virtual,-,12.0,0.0,0.0,2864.0,0.0,2021,2.0,Cross Accenture
V75741,LepC-Droit et fiscalité du mécénat,Classroom,Active,France,Legal Risk,Discretionary,Les Entreprises pour la Cite,Local,Telepresence,Virtual,-,12.0,0.0,0.0,2864.0,0.0,2021,2.0,Cross Accenture
V75784,Business Immo-Bail commercial : les fondamentaux (session virtuelle),Classroom,Cancelled,France,Real Estate Capital Markets Solutions,Discretionary,Business Immo,Local,MS Teams,Virtual,"Construction, Engineering and Real Estate Services",7.0,0.0,0.0,870.0,0.0,2021,1.0,Cross Accenture
V75873,Exclusive Networks - Firewall 10.0 Essentials : Configuration & Management,Classroom,Active,France,Palo Alto Networks Firewalls,Discretionary,EXCLUSIVE NETWORKS S.r.l.,Local,MS Teams,Virtual,Infrastructure Security,40.0,0.0,0.0,2893.0,0.0,2021,3.0,Cross Accenture
V75873,Exclusive Networks - Firewall 10.0 Essentials : Configuration & Management,Classroom,Active,France,Palo Alto Networks Firewalls,Discretionary,EXCLUSIVE NETWORKS S.r.l.,Local,MS Teams,Virtual,Infrastructure Security,40.0,0.0,0.0,2893.0,0.0,2021,3.0,Delivery
V75927,Airbus-VersionONE Foundation e-learning,Classroom,Cancelled,France,Program Project Management,Discretionary,Airbus,Local,Telepresence,Virtual,Complex Program Delivery,8.0,0.0,0.0,21.0,0.0,2021,1.0,Cross Accenture
V75990,Exclusive Networks - Firewall 10.0 Essentials :Panorama,Classroom,Active,France,Palo Alto Networks Firewalls,Discretionary,EXCLUSIVE NETWORKS S.r.l.,Local,MS Teams,Virtual,Infrastructure Security,16.0,0.0,0.0,2177.0,0.0,2021,2.0,Cross Accenture
V75990,Exclusive Networks - Firewall 10.0 Essentials :Panorama,Classroom,Active,France,Palo Alto Networks Firewalls,Discretionary,EXCLUSIVE NETWORKS S.r.l.,Local,MS Teams,Virtual,Infrastructure Security,16.0,0.0,0.0,2177.0,0.0,2021,2.0,Cross Accenture
V76055,ISDI - Essentials for Marketing Cloud Email Marketers,Classroom,Cancelled,France,Marketing Automation & Technology Execution,Discretionary,ISDI Education France,Local,MS Teams,Virtual,Marketing Transformation Enablement,40.0,0.0,0.0,2550.0,0.0,2021,2.0,Cloud First
V76106,ISDI - L’essentiel de Marketing Cloud pour les professionnels de marketing des e-mails + Journey Builder,Classroom,Cancelled,France,Salesforce Marketing Cloud,Discretionary,ISDI Education France,Local,MS Teams,Virtual,Salesforce Marketing,40.0,0.0,0.0,2550.0,0.0,2021,1.0,Cloud First
V76356,Elysée Langues - Anglais professionnel niveau 1,Classroom,Cancelled,France,Effective Verbal Communications,Discretionary,Elysée Langues,Local,Zoom,Virtual,-,42.0,0.0,0.0,2670.0,0.0,2021,1.0,Cross Accenture
V76598,Dassault Systèmes - 3DEXP University - DELMIA Brand essentials,Classroom,Cancelled,France,Dassault Systemes - 3DEXPERIENCE Platform ENOVIA,Discretionary,Dassault Systèmes,Local,Telepresence,Virtual,-,72.0,0.0,0.0,0.0,0.0,2020,1.0,Cross Accenture
V76672,Dassault Systèmes-Migration and Coexistence Fundamentals,Classroom,Cancelled,France,Cloud Migration Planning and Execution,Discretionary,Dassault Systèmes,Local,-,Classroom,Cloud Application Migration,32.0,0.0,0.0,0.0,0.0,2021,2.0,Cross Accenture
V76793,Dassault Systèmes - 3DEXP University - ENOVIA Brand essentials,Classroom,Cancelled,France,Dassault Systemes - 3DEXPERIENCE Platform ENOVIA,Discretionary,Dassault Systèmes,Local,Telepresence,Virtual,-,24.0,0.0,0.0,0.0,0.0,2020,1.0,Cross Accenture
V77481,HS2 - ISO 27005,Classroom,Cancelled,France,Risk Management,Discretionary,HS2,Local,MS Teams,Virtual,-,21.0,0.0,0.0,2140.0,0.0,2020,1.0,Delivery
V77530,Axis Mundi - Executive coaching,Classroom,Cancelled,France,Coaching,Discretionary,Axis Mundi,Local,-,Classroom,-,4.5,0.0,0.0,1982.0,0.0,2021,1.0,Leadership Development
V77561,Cubik - Lean Six Sigma - Niveau Green Belt,Classroom,Cancelled,France,Lean Six Sigma Deployment Design and Planning,Discretionary,Cubik Partners,Local,MS Teams,Virtual,Operations & Process Transformation,56.0,0.0,0.0,4800.0,0.0,2020,1.0,Cross Accenture
V78459,Denis Kerdraon - Media Training,Classroom,Cancelled,France,Leadership Development,Discretionary,Denis Kerdraon,Local,MS Teams,Virtual,"Organization, Leadership & Culture",4.0,0.0,0.0,1500.0,0.0,2021,1.0,Cross Accenture
V78668,CFTC-CFESS,Classroom,Active,France,Message Brokers & ORBs (CORBA/DCOM/RMI/others),Discretionary,CFTC,Local,-,Classroom,-,15.0,0.0,0.0,0.0,0.0,2021,4.0,Cross Accenture
V78668,CFTC-CFESS,Classroom,Active,France,Message Brokers & ORBs (CORBA/DCOM/RMI/others),Discretionary,CFTC,Local,-,Classroom,-,15.0,0.0,0.0,0.0,0.0,2021,4.0,Cross Accenture
V78703,"Isdi-BootCamp ""Salesforce - FSL-201""",Classroom,Cancelled,France,Salesforce Field Service Lightning,Discretionary,Global Knowledge,Local,Telepresence,Virtual,Salesforce Service,32.0,0.0,0.0,3480.0,0.0,2021,2.0,IPS
V78703,"Isdi-BootCamp ""Salesforce - FSL-201""",Classroom,Cancelled,France,Salesforce Field Service Lightning,Discretionary,Global Knowledge,Local,Telepresence,Virtual,Salesforce Service,32.0,0.0,0.0,3480.0,0.0,2021,2.0,IPS
V78713,Agiliterh-Organiser et gérer la formation dans l’entreprise,Classroom,Cancelled,France,Learning Agility,Discretionary,agiliterh,Local,Telepresence,Virtual,-,14.0,0.0,0.0,0.0,0.0,2020,1.0,Cross Accenture
V79145,"Orsys - Formation Docker, créer et administrer ses conteneurs virtuels d'applications",Classroom,Cancelled,France,-,Discretionary,ORSYS,Local,-,Classroom,-,24.0,0.0,0.0,1525.0,0.0,2021,1.0,Cross Accenture
V79269,Diafora-Jeunes Talents Féminins,Classroom,Cancelled,France,Leadership Development,Discretionary,DIAFORA,Local,Telepresence,Virtual,"Organization, Leadership & Culture",8.0,0.0,0.0,924.75,0.0,2021,1.0,Cross Accenture
V79415,Diafora-Marketing de soi,Classroom,Cancelled,France,Leadership Development,Discretionary,DIAFORA,Local,Telepresence,Virtual,"Organization, Leadership & Culture",8.0,0.0,0.0,1147.0,0.0,2021,1.0,Cross Accenture
V79415,Diafora-Marketing de soi,Classroom,Cancelled,France,Leadership Development,Discretionary,DIAFORA,Local,Telepresence,Virtual,"Organization, Leadership & Culture",8.0,0.0,0.0,1147.0,0.0,2021,1.0,Cross Accenture
V79430,FHL Consultants - Executive coaching,Classroom,Cancelled,France,Coaching,Discretionary,FHL Consultants,Local,-,Classroom,-,15.0,0.0,0.0,8200.0,0.0,2021,1.0,Leadership Development
V79480,ISDI-CPQ-211,Classroom,Cancelled,France,Salesforce CPQ,Discretionary,ISDI Education France,Local,MS Teams,Virtual,Salesforce Sales,30.0,0.0,0.0,1450.0,0.0,2021,2.0,Cross Accenture
V79576,Global Knowledge-Certified ISO 27005 Risk Manager,Classroom,Cancelled,France,Risk Management,Discretionary,GlobalKnowledge,Local,Telepresence,Virtual,-,24.0,0.0,0.0,2320.0,0.0,2021,1.0,Delivery
V79576,Global Knowledge-Certified ISO 27005 Risk Manager,Classroom,Cancelled,France,Risk Management,Discretionary,GlobalKnowledge,Local,Telepresence,Virtual,-,24.0,0.0,0.0,2320.0,0.0,2021,1.0,Delivery
V79628,Coupa Software inc. - Four day platform certification training - single seat,Classroom,Cancelled,France,Coupa Analytics,Discretionary,Coupa,Local,-,Classroom,-,32.0,0.0,0.0,2310.0,0.0,2021,1.0,Cross Accenture
V79648,SALSIFY - DEVELOPPEMENT PERSONEL,Classroom,Cancelled,France,Coaching,Discretionary,Salsify,Local,-,Classroom,-,14.0,0.0,0.0,0.0,0.0,2021,2.0,Cross Accenture
V79751,Publicis Sapient - Formation SAFe Program Consultant 5.0 certifiante (SPC 5.0) de Scaled Agile,Classroom,Cancelled,France,SAFe(Scale Agile Framework),Discretionary,XEBIA,Local,MS Teams,Virtual,Agile,32.0,0.0,0.0,2995.0,0.0,2021,1.0,Core Curriculum
V79751,Publicis Sapient - Formation SAFe Program Consultant 5.0 certifiante (SPC 5.0) de Scaled Agile,Classroom,Cancelled,France,SAFe(Scale Agile Framework),Discretionary,XEBIA,Local,MS Teams,Virtual,Agile,32.0,0.0,0.0,2995.0,0.0,2021,1.0,Core Curriculum
V79832,Global Knowledge-Risk Manager - La méthode EBIOS,Classroom,Cancelled,France,Risk Management,Discretionary,Global Knowledge,Local,Telepresence,Virtual,-,16.0,0.0,0.0,1500.0,0.0,2021,1.0,Cross Accenture
V79832,Global Knowledge-Risk Manager - La méthode EBIOS,Classroom,Cancelled,France,Risk Management,Discretionary,Global Knowledge,Local,Telepresence,Virtual,-,16.0,0.0,0.0,1500.0,0.0,2021,1.0,Cross Accenture
V79906,DIAFORA - Construire un parcours professionnel réussi,Classroom,Active,France,Professional Networking,Discretionary,DIAFORA,Local,MS Teams,Virtual,-,8.0,0.0,0.0,1099.0,0.0,2021,1.0,Cross Accenture
V79906,DIAFORA - Construire un parcours professionnel réussi,Classroom,Active,France,Professional Networking,Discretionary,DIAFORA,Local,MS Teams,Virtual,-,8.0,0.0,0.0,1099.0,0.0,2021,1.0,Cross Accenture
V79927,Diafora-Jeunes Talents Féminins,Classroom,Cancelled,France,Talent Management,Discretionary,DIAFORA,Local,MS Teams,Virtual,Workforce Transformation,8.0,0.0,0.0,924.25,0.0,2021,1.0,Cross Accenture
V80007,Dassault Systèmes - 3DEXP University - ENOVIA Variant Management Essentials,Classroom,Cancelled,France,Dassault Systemes - 3DEXPERIENCE Platform ENOVIA,Discretionary,Dassault Systèmes,Local,Telepresence,Virtual,-,8.0,0.0,0.0,0.0,0.0,2020,1.0,Delivery
V80021,Koena-M1  : Sensibilisation à l’accessibilité numérique,Classroom,Cancelled,France,Accessibility Legislations,Discretionary,Koena,Local,Telepresence,Virtual,-,7.0,0.0,0.0,600.0,0.0,2021,1.0,Cross Accenture
V80021,Koena-M1  : Sensibilisation à l’accessibilité numérique,Classroom,Cancelled,France,Accessibility Legislations,Discretionary,Koena,Local,Telepresence,Virtual,-,7.0,0.0,0.0,600.0,0.0,2021,1.0,Cross Accenture
V80173,Dassault Systèmes - 3DEXP University - ENOVIA Variant Management Essentials : Product Architect,Classroom,Cancelled,France,Dassault Systemes - 3DEXPERIENCE Platform ENOVIA,Discretionary,Dassault Systèmes,Local,Telepresence,Virtual,-,8.0,0.0,0.0,0.0,0.0,2020,2.0,Cross Technology
V80345,ISDI Education France - DEX-602,Classroom,Active,France,Salesforce Development,Discretionary,ISDI Education France,Local,MS Teams,Virtual,Salesforce Platform Development,40.0,0.0,0.0,3347.0,0.0,2021,1.0,Cross Accenture
V80345,ISDI Education France - DEX-602,Classroom,Active,France,Salesforce Development,Discretionary,ISDI Education France,Local,MS Teams,Virtual,Salesforce Platform Development,40.0,0.0,0.0,3347.0,0.0,2021,1.0,Cross Accenture
V80472,SAP - BPC420 - SAP BPC - Administration – Version BW/4HANA,Classroom,Active,France,Business Performance Management,Discretionary,ASUG (Americas SAP Users Group),Local,MS Teams,Virtual,-,33.0,0.0,0.0,3785.0,0.0,2021,1.0,IPS
V80472,SAP - BPC420 - SAP BPC - Administration – Version BW/4HANA,Classroom,Active,France,Business Performance Management,Discretionary,ASUG (Americas SAP Users Group),Local,MS Teams,Virtual,-,33.0,0.0,0.0,3785.0,0.0,2021,1.0,IPS
V80528,"Orsys-Formation ISTQB® niveau avancé, Test Manager (CTAL-TM), certification",Classroom,Active,France,Test Management,Discretionary,ORSYS,Local,-,Classroom,-,35.0,0.0,0.0,0.0,0.0,2021,1.0,IPS
V80528,"Orsys-Formation ISTQB® niveau avancé, Test Manager (CTAL-TM), certification",Classroom,Active,France,Test Management,Discretionary,ORSYS,Local,-,Classroom,-,35.0,0.0,0.0,0.0,0.0,2021,1.0,IPS
V80573,"Orsys - ISTQB® niveau Foundation, Agile Tester (CTFL-AT), certification ( réf TSA )",Classroom,Active,France,Agile Testing,Discretionary,ORSYS,Local,MS Teams,Virtual,-,14.0,0.0,0.0,1990.0,0.0,2021,1.0,IPS
V80573,"Orsys - ISTQB® niveau Foundation, Agile Tester (CTFL-AT), certification ( réf TSA )",Classroom,Active,France,Agile Testing,Discretionary,ORSYS,Local,MS Teams,Virtual,-,14.0,0.0,0.0,1990.0,0.0,2021,1.0,IPS
V80581,XL formation - 2.3 LEAN MANAGEMENT – NIVEAU BLACK BELT POUR LES GREEN BELT – Référence 28806,Classroom,Cancelled,France,Lean Process Improvements,Discretionary,XL formation,Local,MS Teams,Virtual,Agile,24.0,0.0,0.0,566.6666666666666,0.0,2021,3.0,Delivery
V80628,PDA Group - SAP Fiori E2E Workshop for Partners,Classroom,Active,France,SAP Fiori/UI5 & Responsive Design Architecture,Discretionary,PDA Group,Local,MS Teams,Virtual,SAP User Experience,24.0,0.0,0.0,600.0,0.0,2021,2.0,IPS
V80628,PDA Group - SAP Fiori E2E Workshop for Partners,Classroom,Active,France,SAP Fiori/UI5 & Responsive Design Architecture,Discretionary,PDA Group,Local,MS Teams,Virtual,SAP User Experience,24.0,0.0,0.0,600.0,0.0,2021,2.0,IPS
V81330,ISO27RM,Classroom,Cancelled,France,Risk Management,Discretionary,HS2,Local,MS Teams,Virtual,-,21.0,0.0,0.0,2329.0,0.0,2020,1.0,Delivery
V81335,Scalefree - Data Vault 2.0 Boot Camp and Certification,Classroom,Cancelled,France,Data Vault Modeling,Discretionary,Scalefree,Local,MS Teams,Virtual,-,24.0,0.0,0.0,2247.0,0.0,2020,1.0,Cross Accenture
V81335,Scalefree - Data Vault 2.0 Boot Camp and Certification,Classroom,Cancelled,France,Data Vault Modeling,Discretionary,Scalefree,Local,MS Teams,Virtual,-,24.0,0.0,0.0,1898.0,0.0,2021,2.0,Cross Accenture
V81501,Cegos - Conception et programmation Objet,Classroom,Cancelled,France,Developer Ecosystem,Discretionary,CEGOS,Local,MS Teams,Virtual,Software & Platforms,28.0,0.0,0.0,1366.0,0.0,2020,1.0,Cross Accenture
V81653,DIAFORA - Jeunes Talents Féminins,Classroom,Active,France,Leadership Development,Discretionary,DIAFORA,Local,MS Teams,Virtual,"Organization, Leadership & Culture",7.0,0.0,0.0,1098.0,0.0,2021,1.0,Cross Accenture
V81653,DIAFORA - Jeunes Talents Féminins,Classroom,Active,France,Leadership Development,Discretionary,DIAFORA,Local,MS Teams,Virtual,"Organization, Leadership & Culture",7.0,0.0,0.0,1098.0,0.0,2021,1.0,Cross Accenture
V81998,Telelangue -Forfait 20 heures de cours par téléphone,Classroom,Active,France,Language Translation,Discretionary,TELELANGUE - France,Local,Telepresence,Virtual,-,20.0,0.0,0.0,740.0,0.0,2021,1.0,Cross Accenture
V81998,Telelangue -Forfait 20 heures de cours par téléphone,Classroom,Active,France,Language Translation,Discretionary,TELELANGUE - France,Local,Telepresence,Virtual,-,20.0,0.0,0.0,740.0,0.0,2021,1.0,Cross Accenture
V82173,Demos-Préparer sa Retraite et son Nouveau Projet de Vie,Classroom,Cancelled,France,-,Discretionary,Demos,Local,MS Teams,Virtual,-,21.0,0.0,0.0,1750.0,0.0,2021,1.0,Cross Accenture
V82443,Diafora-Leadership au féminin,Classroom,Active,France,Leadership Development,Discretionary,DIAFORA,Local,MS Teams,Virtual,"Organization, Leadership & Culture",16.0,0.0,0.0,2351.0,0.0,2021,1.0,Cross Accenture
V82443,Diafora-Leadership au féminin,Classroom,Active,France,Leadership Development,Discretionary,DIAFORA,Local,MS Teams,Virtual,"Organization, Leadership & Culture",16.0,0.0,0.0,2351.0,0.0,2021,1.0,Cross Accenture
V82549,Lean Six Sigma Yellow Belt (1er niveau)_classe virtuelle,Classroom,Cancelled,France,Six Sigma and Analytics,Discretionary,Global Knowledge,Local,MS Teams,Virtual,Operations & Process Transformation,21.0,0.0,0.0,1622.0,0.0,2021,1.0,Cross Accenture
V82553,Akeneo-Akeneo Intégration,Classroom,Cancelled,France,Product Development Management,Discretionary,Akeneo,Local,Telepresence,Virtual,Product Innovation,15.0,0.0,0.0,1824.04,0.0,2020,1.0,Cross Accenture
V82619,IB Groupe Cegos - Développement Java avancé et accès aux données,Classroom,Cancelled,France,Developer Ecosystem,Discretionary,IB Groupe Cegos,Local,MS Teams,Virtual,Software & Platforms,28.0,0.0,0.0,2130.0,0.0,2020,1.0,Cross Accenture
V82648,PingFederate Administration Training + Certification Exam,Classroom,Active,France,Ping Identity Solutions,Discretionary,Ping Identity,Local,MS Teams,Virtual,Identity and Access Management,25.5,0.0,0.0,0.0,0.0,2021,1.0,Cross Accenture
V82648,PingFederate Administration Training + Certification Exam,Classroom,Active,France,Ping Identity Solutions,Discretionary,Ping Identity,Local,MS Teams,Virtual,Identity and Access Management,25.5,0.0,0.0,0.0,0.0,2021,1.0,Cross Accenture
V83008,CISIA - Instruction des officiers de sécurité expérimentés (502-R),Classroom,Cancelled,France,A&D Defense,Discretionary,CISIA,Local,MS Teams,Virtual,Aerospace & Defense,24.0,0.0,0.0,888.0,0.0,2021,1.0,Cross Accenture
V83008,CISIA - Instruction des officiers de sécurité expérimentés (502-R),Classroom,Cancelled,France,A&D Defense,Discretionary,CISIA,Local,MS Teams,Virtual,Aerospace & Defense,24.0,0.0,0.0,888.0,0.0,2021,1.0,Cross Accenture
V83087,Uside - Développement des compétences comportamentales et managériales,Classroom,Active,France,Coaching,Discretionary,USIDE,Local,-,Classroom,-,8.0,0.0,0.0,4552.0,0.0,2021,2.0,Leadership Development
V83087,Uside - Développement des compétences comportamentales et managériales,Classroom,Active,France,Coaching,Discretionary,USIDE,Local,-,Classroom,-,8.0,0.0,0.0,4552.0,0.0,2021,2.0,Leadership Development
V83247,ISDI - Mettre en oeuvre Field Service Lightning,Classroom,Active,France,Salesforce Field Service Lightning,Discretionary,ISDI Education France,Local,MS Teams,Virtual,Salesforce Service,24.0,0.0,0.0,2014.0,0.0,2021,1.0,Cross Accenture
V83247,ISDI - Mettre en oeuvre Field Service Lightning,Classroom,Active,France,Salesforce Field Service Lightning,Discretionary,ISDI Education France,Local,MS Teams,Virtual,Salesforce Service,24.0,0.0,0.0,2014.0,0.0,2021,1.0,Cross Accenture
V83269,Diafora-Marketing de soi,Classroom,Cancelled,France,Leadership Development,Discretionary,DIAFORA,Local,Telepresence,Virtual,"Organization, Leadership & Culture",8.0,0.0,0.0,932.25,0.0,2021,1.0,Cross Accenture
V83296,HS2 - ISO 27001 Lead auditor,Classroom,Active,France,ISO27002,Discretionary,HS2,Local,MS Teams,Virtual,Operational Technology Security,40.0,0.0,0.0,4122.0,0.0,2021,1.0,Delivery
V83296,HS2 - ISO 27001 Lead auditor,Classroom,Active,France,ISO27002,Discretionary,HS2,Local,MS Teams,Virtual,Operational Technology Security,40.0,0.0,0.0,4122.0,0.0,2021,1.0,Delivery
V83504,Denis Kerdraon - Mediatraining,Classroom,Cancelled,France,Coaching,Discretionary,Denis Kerdraon,Local,-,Classroom,-,4.0,0.0,0.0,2440.0,0.0,2021,1.0,Cross Accenture
V83522,agiliterh - Organiser et gérer la formation dans l'entreprise,Classroom,Active,France,Learning Content Development,Discretionary,agiliterh,Local,MS Teams,Virtual,Learning and New Skilling,7.0,0.0,0.0,1680.0,0.0,2021,2.0,Cross Accenture
V83522,agiliterh - Organiser et gérer la formation dans l'entreprise,Classroom,Active,France,Learning Content Development,Discretionary,agiliterh,Local,MS Teams,Virtual,Learning and New Skilling,7.0,0.0,0.0,1680.0,0.0,2021,2.0,Cross Accenture
V83565,Accompagnement individuel,Classroom,Cancelled,France,Instructor Led Training,Discretionary,Blief,Local,MS Teams,Virtual,-,15.0,0.0,0.0,8969.0,0.0,2021,2.0,Cross Accenture
V83603,DIAFORA - Jeunes Talents Féminins,Classroom,Active,France,-,Discretionary,DIAFORA,Local,MS Teams,Virtual,-,8.0,0.0,0.0,1099.0,0.0,2021,1.0,Cross Accenture
V83603,DIAFORA - Jeunes Talents Féminins,Classroom,Active,France,-,Discretionary,DIAFORA,Local,MS Teams,Virtual,-,8.0,0.0,0.0,1099.0,0.0,2021,1.0,Cross Accenture
V84400,Offensive Security-Advanced Windows Exploitation,Classroom,Active,France,Cloud Security Penetration Testing,Discretionary,Offensive Security,Local,-,Classroom,Cloud Migration Quality Engineering,40.0,0.0,0.0,0.0,0.0,2021,2.0,Security
V84400,Offensive Security-Advanced Windows Exploitation,Classroom,Active,France,Cloud Security Penetration Testing,Discretionary,Offensive Security,Local,-,Classroom,Cloud Migration Quality Engineering,40.0,0.0,0.0,0.0,0.0,2021,2.0,Security
V84610,CFTC - CPH RJ,Classroom,Active,France,Coaching,Discretionary,CFTC,Local,-,Classroom,-,24.0,0.0,0.0,0.0,0.0,2021,1.0,Cross Accenture
V84610,CFTC - CPH RJ,Classroom,Active,France,Coaching,Discretionary,CFTC,Local,-,Classroom,-,24.0,0.0,0.0,0.0,0.0,2021,1.0,Cross Accenture
V84735,Performance Consultants France - Prolongation Executive Coaching,Classroom,Cancelled,France,Coaching,Discretionary,PERFORMANCE CONSULTANTS FRANCE,Local,-,Classroom,-,13.5,0.0,0.0,3885.0,0.0,2021,1.0,Leadership Development
V84778,Exer - CSNA,Classroom,Cancelled,France,Firewall Management Operations,Discretionary,Exer,Local,-,Classroom,Cloud Native Architectures,21.0,0.0,0.0,647.3333333333334,0.0,2020,3.0,Cross Accenture
V84902,Comisk - Executive Coaching,Classroom,Cancelled,France,Coaching,Discretionary,COMISK,Local,-,Classroom,-,12.5,0.0,0.0,3780.0,0.0,2021,1.0,Leadership Development
V85266,Denis Kerdraon - Media training,Classroom,Active,France,Social Media Optimization,Discretionary,Denis Kerdraon,Local,MS Teams,Virtual,Content Design & Creation,4.0,0.0,0.0,832.0,0.0,2021,2.0,Cross Accenture
V85266,Denis Kerdraon - Media training,Classroom,Active,France,Social Media Optimization,Discretionary,Denis Kerdraon,Local,MS Teams,Virtual,Content Design & Creation,4.0,0.0,0.0,832.0,0.0,2021,2.0,Cross Accenture
V85559,Salesforce - Salesforce CPQ Admin Essentials for Experienced Administrators (CPQ-211),Classroom,Cancelled,France,Salesforce CPQ,Discretionary,SALESFORCE,Local,Zoom,Virtual,Salesforce Sales,32.0,0.0,0.0,1120.0,0.0,2020,2.0,IPS
V85559,Salesforce - Salesforce CPQ Admin Essentials for Experienced Administrators (CPQ-211),Classroom,Cancelled,France,Salesforce CPQ,Discretionary,SALESFORCE,Local,Zoom,Virtual,Salesforce Sales,32.0,0.0,0.0,1120.0,0.0,2021,4.0,IPS
V85748,ISDI - B2C Commerce Developer avec SFRA,Classroom,Cancelled,France,Salesforce Commerce Cloud,Discretionary,ISDI Education France,Local,-,Classroom,Digital Commerce,28.0,0.0,0.0,1333.0,0.0,2020,2.0,Cross Accenture
V85956,"Formation ISTQB® niveau avancé CTAL, Test Manager, certification",Classroom,Cancelled,France,Test Management,Discretionary,ORSYS,Local,-,Classroom,-,35.0,0.0,0.0,0.0,0.0,2020,1.0,IPS
V86156,Elysées Langue-Anglais Professionnel,Classroom,Cancelled,France,Language Translation,Discretionary,Elysées Langues,Local,Telepresence,Virtual,-,42.0,0.0,0.0,1260.0,0.0,2021,1.0,Cross Accenture
V86730,EI-Technologies France-CRT-261 (Certification Preparation for Service Cloud Consultant),Classroom,Active,France,Salesforce Service Cloud,Discretionary,EI-Technologies France,Local,Telepresence,Virtual,Salesforce Service,16.0,0.0,0.0,1761.0,0.0,2021,1.0,Cloud First
V86730,EI-Technologies France-CRT-261 (Certification Preparation for Service Cloud Consultant),Classroom,Active,France,Salesforce Service Cloud,Discretionary,EI-Technologies France,Local,Telepresence,Virtual,Salesforce Service,16.0,0.0,0.0,1761.0,0.0,2021,1.0,Cloud First
V87452,Zenika - Formation Spring Core : Développer une application Java/JEE avec Spring,Classroom,Cancelled,France,Java Full Stack Development,Discretionary,ZENIKA,Local,Telepresence,Virtual,-,32.0,0.0,0.0,2482.0,0.0,2020,1.0,Core Curriculum
V87467,HS2 - VIRTUEL: ISO 27005 Risk Manager (en distanciel),Classroom,Cancelled,France,Cybersecurity Risk Management,Discretionary,HS2,Local,MS Teams,Virtual,Security Risk and Compliance,21.0,0.0,0.0,2519.0,0.0,2020,1.0,Delivery
V87640,Cubik Partners - Green Belt Lean Six Sigma,Classroom,Active,France,Lean Six Sigma Deployment Design and Planning,Discretionary,Cubik Partners,Local,MS Teams,Virtual,Operations & Process Transformation,56.0,0.0,0.0,5760.0,0.0,2021,1.0,Cross Accenture
V87640,Cubik Partners - Green Belt Lean Six Sigma,Classroom,Active,France,Lean Six Sigma Deployment Design and Planning,Discretionary,Cubik Partners,Local,MS Teams,Virtual,Operations & Process Transformation,56.0,0.0,0.0,5760.0,0.0,2021,1.0,Cross Accenture
V87676,SAP - S4141 Quality Planning and Inspection in SAP S/4HANA,Classroom,Cancelled,France,SAP PLM Product Lifecycle Management,Discretionary,ASUG (Americas SAP Users Group),Local,MS Teams,Virtual,SAP Product Lifecycle Mgmt,40.0,0.0,0.0,3384.0,0.0,2021,1.0,IPS
V87676,SAP - S4141 Quality Planning and Inspection in SAP S/4HANA,Classroom,Cancelled,France,SAP PLM Product Lifecycle Management,Discretionary,ASUG (Americas SAP Users Group),Local,MS Teams,Virtual,SAP Product Lifecycle Mgmt,40.0,0.0,0.0,3384.0,0.0,2021,1.0,IPS
V87710,ISDI Education France-BootCamp MKT-101,Classroom,Active,France,CRM Applications,Discretionary,ISDI Education France,Local,MS Teams,Virtual,-,35.0,0.0,0.0,2366.0,0.0,2021,1.0,Cross Accenture
V87710,ISDI Education France-BootCamp MKT-101,Classroom,Active,France,CRM Applications,Discretionary,ISDI Education France,Local,MS Teams,Virtual,-,35.0,0.0,0.0,2366.0,0.0,2021,1.0,Cross Accenture
V88174,"Sens de lectures - Executive coaching, 3 seances complémentaires à distance",Classroom,Active,France,Leadership Strategies,Discretionary,Sens de lectures,Local,MS Teams,Virtual,"Organization, Leadership & Culture",3.0,0.0,0.0,1407.0,0.0,2021,1.0,Leadership Development
V88174,"Sens de lectures - Executive coaching, 3 seances complémentaires à distance",Classroom,Active,France,Leadership Strategies,Discretionary,Sens de lectures,Local,MS Teams,Virtual,"Organization, Leadership & Culture",3.0,0.0,0.0,1407.0,0.0,2021,1.0,Leadership Development
V88531,Revue banque-Les sanctions AMF et ACPR,Classroom,Active,France,Financial Compliance,Discretionary,Revue Banque,Local,-,Classroom,Financial Risk Management,7.0,0.0,0.0,520.0,0.0,2021,2.0,Cross Accenture
V88531,Revue banque-Les sanctions AMF et ACPR,Classroom,Active,France,Financial Compliance,Discretionary,Revue Banque,Local,-,Classroom,Financial Risk Management,7.0,0.0,0.0,520.0,0.0,2021,2.0,Cross Accenture
V88816,Microsoft Azure-AZ-304: Microsoft Azure Architect Design,Classroom,Cancelled,France,Microsoft Azure Cloud Services,Discretionary,Microsoft,Local,Telepresence,Virtual,Azure,32.0,0.0,0.0,0.0,0.0,2021,4.0,Cloud First
V88816,Microsoft Azure-AZ-304: Microsoft Azure Architect Design,Classroom,Cancelled,France,Microsoft Azure Cloud Services,Discretionary,Microsoft,Local,Telepresence,Virtual,Azure,32.0,0.0,0.0,0.0,0.0,2021,4.0,Cloud First
